division_numeric_code,start_date,end_date,is_in_union,age_range,data_series_type,group_type_relative_to_baseline,contraceptive_use_modern,contraceptive_use_traditional,contraceptive_use_any,unmet_need_modern,unmet_need_any,is_pertaining_to_methods_used_since_last_pregnancy,pertaining_to_methods_used_since_last_pregnancy_reason,has_geographical_region_bias,geographical_region_bias_reason,has_non_pregnant_and_other_positive_biases,non_pregnant_and_other_positive_biases_reason,age_group_bias,modern_method_bias,has_traditional_method_bias,traditional_method_bias_reason,has_absence_of_probing_questions_bias,se_modern,se_traditional,se_unmet_need,se_log_r_modern_no_use,se_log_r_traditional_no_use,se_log_r_unmet_no_need,source_id,record_id
626,2009.580822,2010.158904,Y,15-49,DHS,MW,0.206693141,0.016589282,0.223282422,NA,0.314811969,N,,N,,N,,None,None,N,,N,0.006560667,0.002030484,0.006782044,0.040054544,0.124591755,0.031773788,4948,Y_1131
626,2016.70765,2016.972678,Y,15-49,DHS,MW,0.236728829,0.023246978,0.259975806,NA,0.25280469,N,,N,,N,,None,None,N,,N,0.007272933,0.00330992,0.007502804,0.041289766,0.14827237,0.037364465,6097,Y_1132
768,1988.415301,1988.912568,Y,15-49,DHS,MW,0.030995106,0.089314845,0.120309951,NA,0.401,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1946,Y_1133
768,1998.084932,1998.410959,Y,15-49,DHS,MW,0.06973778,0.068516943,0.138254722,NA,0.349743667,N,,N,,N,,None,None,N,,N,0.004592676,0.00460943,0.008907002,0.072382777,0.073811457,0.040976354,1735,Y_1134
768,2000,2000,Y,15-49,MICS,MW,0.126123682,0.131310465,0.257434147,NA,NA,N,,N,,N,,None,None,N,,N,0.010242267,0.010276092,NA,0.098599744,0.095708683,NA,2903,Y_1135
768,2006.353425,2006.476712,Y,15-49,MICS,MW,0.112444015,0.051439889,0.163883905,NA,NA,N,,N,,N,,None,None,N,,Y,0.00537574,0.004516031,NA,0.053780015,0.092603575,NA,669,Y_1136
768,2010.679452,2010.841096,Y,15-49,MICS,MW,0.135345428,0.016414112,0.15175954,NA,0.372,N,,N,,N,,None,None,N,,Y,0.007584247,0.00240758,0.010193327,0.064931348,0.149442857,0.043171625,5036,Y_1137
768,2013.832877,2014.326027,Y,15-49,DHS,MW,0.172668519,0.025916755,0.198585274,NA,0.336058271,N,,N,,N,,None,None,N,,N,0.006688796,0.002758192,0.007120784,0.04748735,0.110856527,0.031253524,5071,Y_1138
768,2017.49589,2017.830137,Y,15-49,MICS,MW,0.214,0.025,0.238,NA,0.34,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7502,Y_1139
776,2012,2012,Y,15-49,DHS,MW,0.284,0.057,0.341,NA,0.252,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,5448,Y_1140
776,2019,2019,Y,15-49,MICS,MW,0.252182538,0.0407131,0.292895637,NA,0.218291823,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7881,Y_1141
780,1970,1971,Y,15-49,National survey,MW,NA,NA,0.44,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5182,Y_1142
780,1977,1977,Y,15-49,Other,MW,0.46,0.06,0.52,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,126,Y_1143
780,1987.328767,1987.663014,Y,15-49,DHS,MW,0.444401987,0.082537256,0.526939243,NA,0.161,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1741,Y_1144
780,2000.120219,2000.20765,Y,15-49,MICS,MW,0.3329718,0.049349241,0.382321041,NA,NA,N,,N,,N,,None,None,N,,N,0.014727917,0.002766764,NA,0.066925932,0.060994791,NA,1938,Y_1145
780,2006.29863,2006.438356,Y,15-49,MICS,MW,0.381039515,0.044134269,0.425173784,NA,0.267,N,,N,,N,,None,None,N,,Y,0.011090457,0.004261311,NA,0.050690415,0.115098484,NA,1915,Y_1146
780,2011.810959,2011.841096,Y,15-49,MICS,MW,0.375876602,0.027055684,0.402932287,NA,0.243,N,,N,,N,,None,None,N,,Y,0.010679672,0.00337574,0.009955163,0.054587045,0.143357171,0.064063762,5037,Y_1147
788,1978,1978,Y,15-49,Other,MW,0.247,0.067,0.314,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,33,Y_1148
788,1983,1983,Y,15-49,Other,MW,0.342,0.069,0.411,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,792,Y_1149
788,1988.415301,1988.830601,Y,15-49,DHS,MW,0.403788634,0.093968096,0.49775673,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1852,Y_1150
788,1994,1995,Y,15-49,Other,MW,0.49,0.11,0.6,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,814,Y_1151
788,2000,2000,Y,15-49,MICS,MW,0.577,0.078,0.655,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2904,Y_1152
788,2001.413699,2001.663014,Y,15-49,Other,MW,0.531,0.096,0.626,NA,0.121,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,743,Y_1153
788,2006.413699,2006.660274,Y,15-49,MICS,MW,0.515,0.087,0.602,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2585,Y_1154
788,2011.915068,2012.327869,Y,15-49,MICS,MW,0.508965125,0.11627548,0.625240605,NA,0.07,N,,N,,N,,None,None,N,,Y,0.009232081,0.006653983,0.006742093,0.039991655,0.070016536,0.068159458,5038,Y_1155
788,2018.161644,2018.410959,Y,15-49,MICS,MW,0.443,0.061,0.507,NA,0.199,N,,N,,N,,None,None,N,,Y,0.007534569,0.004357485,0.006054835,0.035346503,0.070776586,0.04341856,7592,Y_1156
792,1963,1963,Y,15-49,National survey,MW,NA,NA,0.221,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5416,Y_1157
792,1968,1968,Y,15-49,National survey,MW,NA,NA,0.316,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,691,Y_1158
792,1973,1973,Y,15-49,National survey,MW,0.114,0.254,0.368,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,117,Y_1159
792,1978,1978,Y,15-49,Other,MW,0.178,0.326,0.504,NA,NA,N,,N,,Y,Data pertain to women exposed to the risk of pregnancy.,None,None,N,,N,NA,NA,NA,NA,NA,NA,748,Y_1160
792,1983,1983,Y,15-49,Other,MW,0.224,0.282,0.506,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,824,Y_1161
792,1988,1988,Y,15-49,National survey,MW,0.31,0.323,0.633,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,729,Y_1162
792,1993.580822,1993.830137,Y,15-49,DHS,MW,0.345161385,0.280532472,0.625693857,NA,0.145881779,N,,N,,N,,None,None,N,,N,0.008249297,0.007817649,0.007048344,0.042607685,0.045207945,0.054736129,1757,Y_1163
792,1998.580822,1998.912329,Y,15-49,DHS,MW,0.377345939,0.261306679,0.638652618,NA,0.140870407,N,,N,,N,,None,None,N,,N,0.008543177,0.007554528,0.005542112,0.040346913,0.04327032,0.048817827,1756,Y_1164
792,2003.915068,2004.412568,Y,15-49,National survey,MW,0.438207664,0.283995305,0.722202969,NA,0.094998371,N,,N,,N,,None,None,N,,N,0.009121836,0.008263533,0.004937367,0.045865685,0.049936873,0.071105092,1755,Y_1165
792,2008.748634,2008.931694,Y,15-49,National survey,MW,0.460787783,0.269284265,0.730072048,NA,0.086008836,N,,N,,N,,None,None,N,,N,0.008087377,0.007105976,0.004377643,0.040525311,0.044995622,0.058130353,5184,Y_1166
792,2013.70411,2014.049315,Y,15-49,National survey,MW,0.474448084,0.260090891,0.734538975,NA,0.059399047,N,,N,,N,,None,None,N,,N,0.007974557,0.006804007,0.003266922,0.039700615,0.044123749,0.06462848,5557,Y_1167
792,2018.772603,2019.109589,Y,15-49,National survey,MW,0.489,0.209,0.698,NA,0.116,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7733,Y_1168
795,2000.497268,2000.830601,Y,15-49,DHS,MW,0.452,0.087,0.539,NA,0.131,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1793,Y_1169
795,2006,2006,Y,15-49,MICS,MW,0.46788694,0.012124999,0.48001194,NA,NA,N,,N,,N,,None,None,N,,Y,0.011317615,0.002496736,NA,0.045897186,0.210447649,NA,5,Y_1170
795,2015.70411,2016.038251,Y,15-49,MICS,MW,0.470982069,0.0310789,0.50206097,NA,0.121247078,N,,N,,N,,None,None,N,,N,0.010599619,0.00317885,0.005225031,0.043294331,0.107543682,0.053041018,5731,Y_1171
795,2019.328767,2019.663014,Y,15-49,MICS,MW,0.472583514,0.024180127,0.496763641,NA,0.096798105,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,7603,Y_1172
796,2019.747945,2020.579235,Y,15-49,MICS,MW,0.334841012,0.008397922,0.343868182,NA,0.220320459,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7885,Y_1173
798,2007.479452,2007.794521,Y,15-49,National survey,MW,0.224,0.081,0.305,NA,0.242,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,3329,Y_1174
798,2019.832877,2020.15847,Y,15-49,MICS,MW,0.223873361,0.012798538,0.236671898,NA,0.261543343,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,7886,Y_1175
800,1988.666667,1989.158904,Y,15-49,DHS,MW,0.025145237,0.023623564,0.048768801,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1804,Y_1176
800,1995.161644,1995.663014,Y,15-49,DHS,MW,0.078046174,0.070371413,0.148417587,NA,0.30099016,N,,N,,N,,None,None,N,,N,0.00575766,0.004462227,0.008188786,0.08116726,0.069577105,0.043731632,1723,Y_1177
800,2000.666667,2001.243836,Y,15-49,DHS,MW,0.182041816,0.045747688,0.227789504,NA,0.350010661,N,,N,,N,,None,None,N,,N,0.010702476,0.00363794,0.011244289,0.073601436,0.087668563,0.050588046,1886,Y_1178
800,2004.581967,2005.082192,Y,15-49,National survey,MW,0.187,0.01,0.197,NA,NA,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,830,Y_1179
800,2006.328767,2006.830137,Y,15-49,DHS,MW,0.178713872,0.058026746,0.236740618,NA,0.380125491,N,,N,,N,,None,None,N,,N,0.008009907,0.003973749,0.008750903,0.055738306,0.074188133,0.04140687,1887,Y_1180
800,2011.413699,2011.99726,Y,15-49,DHS,MW,0.26029209,0.039894892,0.300186981,NA,0.342657729,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5072,Y_1181
800,2014.49589,2014.487671,Y,15-49,PMA,MW,0.253051895,0.018501333,0.27304634,NA,0.398765682,N,,N,,N,,None,None,N,,Y,0.013919055,0.003281659,0.013753047,0.07423761,0.217232343,0.059747942,5997,Y_1182
800,2015.580822,2015.745205,Y,15-49,PMA,MW,0.295677207,0.048604097,0.346575873,NA,0.327785246,N,,N,,N,,None,None,N,,N,0.015335907,0.006166515,0.017676348,0.073138787,0.167617052,0.083488893,5722,Y_1183
800,2015,2015.158904,Y,15-49,PMA,MW,0.330269801,0.027674472,0.359215124,NA,0.332512406,N,,N,,N,,None,None,N,,Y,0.017799673,0.005516257,0.015430249,0.082879374,0.18930294,0.069799881,5998,Y_1184
800,2016.415301,2016.912568,Y,15-49,DHS,MW,0.343873126,0.045747783,0.389620909,NA,0.283576956,N,,N,,N,,None,None,N,,N,0.006763486,0.002553779,0.005836472,0.030622953,0.059942072,0.0303934,6099,Y_1185
800,2016.248634,2016.412568,Y,15-49,PMA,MW,0.335192693,0.055542043,0.390734736,NA,0.288102533,N,,N,,N,,None,None,N,,N,0.014171225,0.005433101,0.012551804,0.065956094,0.128797333,0.060040945,6114,Y_1186
800,2017.246575,2017.410959,Y,15-49,PMA,MW,0.358948127,0.051223973,0.410352541,NA,0.319245656,N,,N,,N,,None,None,N,,N,0.016647016,0.006342953,0.018181869,0.0747886,0.162332485,0.096984419,7481,Y_1187
800,2018.246575,2018.410959,Y,15-49,PMA,MW,0.351195473,0.074301325,0.425873394,NA,0.27153695,N,,N,,N,,None,None,N,,N,0.018817078,0.007165028,0.015014302,0.085856552,0.152667715,0.066953439,7658,Y_1188
800,2020.666667,2020.830601,Y,15-49,PMA,MW,0.373041247,0.075896363,0.451776726,NA,0.234851021,N,,N,,N,,None,None,N,,N,0.004385872,0.003060079,0.003905634,0.015957535,0.043596497,0.023385003,9098,Y_1189
800,2021.665753,2021.912329,Y,15-49,PMA,MW,0.427,0.075,0.502,NA,0.15,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,9158,Y_1190
804,1999.413699,1999.830137,Y,15-49,Other,MW,0.376,0.299,0.675,NA,0.175,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,684,Y_1191
804,2000.415301,2000.663934,Y,15-49,MICS,MW,NA,NA,0.716,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,4448,Y_1192
804,2005.835616,2005.986301,Y,15-49,MICS,MW,0.584015089,0.071487081,0.655502169,NA,NA,N,,N,,N,,None,None,N,,Y,0.013592364,0.006938296,NA,0.063020194,0.118071986,NA,1904,Y_1193
804,2007.49589,2007.912329,Y,15-49,DHS,MW,0.475361369,0.191143676,0.666505046,NA,0.10109007,N,,N,,N,,None,None,N,,N,0.012182721,0.009263516,0.006575136,0.052439046,0.064076482,0.077750984,170,Y_1194
804,2012.740437,2012.997268,Y,15-49,MICS,MW,0.476327309,0.178261375,0.654588684,NA,0.049,N,,N,,N,,None,None,N,,N,0.012786015,0.010117355,0.007428785,0.063342241,0.084859912,0.084407138,5040,Y_1195
784,1995,1995,Y,15-49,Other,MW,0.236,0.039,0.275,NA,NA,N,,Y,Data pertain to nationals of the country.,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,12,Y_1196
826,1986,1986,Y,15-49,National survey,MW,NA,NA,0.81,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2765,Y_1197
826,1993,1993,Y,15-49,National survey,MW,NA,NA,0.82,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2835,Y_1198
826,1998,1998,Y,15-49,National survey,MW,0.77,0.06,0.83,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2885,Y_1199
826,1998,1999,Y,15-49,National survey,MW,0.73,0.09,0.82,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,5188,Y_1200
826,1999,2000,Y,15-49,National survey,MW,0.69,0.07,0.76,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2891,Y_1201
826,1999.328767,2001.084932,Y,15-49,National survey,MW,0.8,0.0749,0.877,NA,NA,N,,Y,Excluding Northern Ireland.,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,9026,Y_1202
826,2000.415301,2001.243836,Y,15-49,National survey,MW,0.75,0.05,0.8,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2905,Y_1203
826,2001.413699,2002.243836,Y,15-49,National survey,MW,0.77,0.06,0.83,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2914,Y_1204
826,2002,2003,Y,15-49,National survey,MW,0.79,0.05,0.84,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2927,Y_1205
826,2002,2003,Y,15-49,National survey,MW,0.73,0.07,0.8,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,6031,Y_1206
826,2003,2004,Y,15-49,National survey,MW,0.78,0.06,0.84,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2933,Y_1207
826,2004,2005,Y,15-49,National survey,MW,0.76,0.06,0.82,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2938,Y_1208
826,2005,2006,Y,15-49,National survey,MW,0.74,0.08,0.82,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,2944,Y_1209
826,2008,2008,Y,15-49,National survey,MW,0.76,0.08,0.84,NA,NA,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,4853,Y_1210
826,2010.665753,2012.581967,Y,15-49,National survey,MW,0.711,0.05,0.761,NA,0.0812,N,,Y,Excluding Northern Ireland.,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,9027,Y_1211
834,1991.747945,1992.245902,Y,15-49,DHS,MW,0.065563573,0.038706126,0.104269699,NA,0.277692801,N,,N,,N,,None,None,N,,N,0.006380176,0.003700143,0.007644975,0.104392289,0.099765327,0.042866042,1678,Y_1212
834,1994.49589,1994.745205,Y,15-49,National survey,MW,0.131,0.074,0.204,NA,0.273,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,1677,Y_1213
834,1996.497268,1996.912568,Y,15-49,DHS,MW,0.133081669,0.051179218,0.184260887,NA,0.262178608,N,,N,,N,,None,None,N,,N,0.007712036,0.003854219,0.006820447,0.067940591,0.081328234,0.037080547,1679,Y_1214
834,1999.665753,1999.912329,Y,15-49,DHS,MW,0.1871734,0.066480688,0.253654089,NA,0.225739586,N,,N,,N,,None,None,N,,N,0.01637403,0.007719551,0.011210818,0.107690045,0.123656039,0.071600462,831,Y_1215
834,2003.915068,2004.245902,Y,15-49,National survey,MW,0.234,0.048,0.282,NA,NA,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,2939,Y_1216
834,2004.748634,2005.158904,Y,15-49,DHS,MW,0.199835847,0.063784757,0.263620604,NA,0.242647825,N,,N,,N,,None,None,N,,N,0.010234947,0.005859975,0.007679115,0.065310692,0.100287051,0.043592625,1838,Y_1217
834,2009.915068,2010.410959,Y,15-49,DHS,MW,0.273740207,0.069774621,0.343514828,NA,0.223221102,N,,N,,N,,None,None,N,,N,0.009538144,0.004931533,0.007876928,0.049714552,0.079092539,0.048544633,4697,Y_1218
834,2015.580822,2016.161202,Y,15-49,DHS,MW,0.319839417,0.063755255,0.383594672,NA,0.221177254,N,,N,,N,,None,None,N,,N,0.008688136,0.003760989,0.00636331,0.041469627,0.066057238,0.036826038,5957,Y_1219
840,1955,1955,Y,15-49,National survey,MW,0.373,0.214,0.588,NA,NA,N,,N,,N,,+,None,N,,N,NA,NA,NA,NA,NA,NA,5191,Y_1220
840,1965,1965,Y,15-49,National survey,MW,0.491,0.174,0.665,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5192,Y_1221
840,1970,1970,Y,15-49,National survey,MW,0.568,0.108,0.676,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5193,Y_1222
840,1973,1973,Y,15-49,National survey,MW,0.635,0.062,0.696,NA,NA,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,5194,Y_1223
840,1975,1975,Y,15-49,National survey,MW,0.732,0.058,0.79,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,5195,Y_1224
840,1976,1976.745902,Y,15-49,National survey,MW,0.605,0.071,0.677,NA,NA,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,5196,Y_1225
840,1982,1982,Y,15-49,National survey,MW,NA,NA,0.697,NA,NA,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,2733,Y_1226
840,1988,1988,Y,15-49,National survey,MW,NA,NA,0.743,NA,0.04,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,2792,Y_1227
840,1990,1990,Y,15-49,National survey,MW,NA,NA,0.707,NA,0.06,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,2801,Y_1228
840,1995,1995,Y,15-49,National survey,MW,NA,NA,0.764,NA,NA,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,2861,Y_1229
840,2002,2002,Y,15-49,National survey,MW,0.644342715,0.084,0.728342715,NA,0.063,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,2928,Y_1230
840,2006,2008,Y,15-49,National survey,MW,NA,NA,0.771078369,NA,0.058,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,5198,Y_1231
840,2006.413699,2010.493151,Y,15-49,National survey,MW,NA,NA,0.764224204,NA,0.08,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,5454,Y_1232
840,2013,2015,Y,15-49,National survey,MW,0.631039556,0.095963194,0.72700275,NA,0.09,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,7419,Y_1233
840,2015,2017,Y,15-49,National survey,MW,0.677188112,0.082183698,0.759371811,NA,NA,N,,N,,N,,?,None,N,,Y,NA,NA,NA,NA,NA,NA,7671,Y_1234
840,2017,2019,Y,15-49,National survey,MW,0.661,0.078,0.739,NA,0.072,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,9028,Y_1235
858,1986,1986,Y,15-49,National survey,MW,0.724,0.107,0.83,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2766,Y_1236
858,2004,2004,Y,15-49,National survey,HW,0.748,0.022,0.77,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,2940,Y_1237
860,1996.415301,1996.830601,Y,15-49,DHS,MW,0.5131106,0.042862964,0.555973565,NA,0.136657247,N,,N,,N,,None,None,N,,N,0.014330418,0.004635123,0.008448129,0.057447631,0.111646704,0.074818503,1781,Y_1238
860,2000.560109,2000.704918,Y,15-49,MICS,MW,0.636327895,0.035974052,0.672301946,NA,NA,N,,N,,N,,None,None,N,,N,0.008891495,0.002961491,NA,0.039911902,0.088837937,NA,1917,Y_1239
860,2002.665753,2002.99726,Y,15-49,National survey,MW,0.628,0.049,0.677,NA,NA,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,1809,Y_1240
860,2006.161644,2006.367123,Y,15-49,MICS,MW,0.616917121,0.032333519,0.64925064,NA,NA,N,,N,,N,,None,None,N,,Y,0.007450807,0.002706774,NA,0.033666437,0.092392479,NA,721,Y_1241
548,1983,1984,Y,15-49,National survey,MW,0.208,0.036,0.244,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3236,Y_1242
548,2007.832877,2007.967123,Y,15-49,MICS,MW,0.369669551,0.014613803,0.384283354,NA,NA,N,,N,,N,,None,None,N,,Y,0.014916088,0.003467656,NA,0.064216755,0.240540991,NA,2476,Y_1243
548,2013,2013,Y,15-49,National survey,MW,0.371,0.119,0.49,NA,0.242,N,,N,,N,,None,None,Y,Traditional methods include folk methods.,N,NA,NA,NA,NA,NA,NA,5450,Y_1244
862,1977,1977,Y,15-49,Other,MW,0.38,0.12,0.5,NA,NA,N,,N,,N,,?,None,N,,N,NA,NA,NA,NA,NA,NA,731,Y_1245
862,1993,1993,Y,15-49,National survey,MW,0.545,0.035,0.58,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,3355,Y_1246
862,1998,1998,Y,15-49,National survey,MW,0.617,0.086,0.703,NA,0.189,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,738,Y_1247
862,2010,2010,Y,15-49,National survey,MW,NA,NA,0.749912475,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5562,Y_1248
704,1988.330601,1988.494536,Y,15-49,National survey,MW,0.3769,0.1543,0.5318,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,709,Y_1249
704,1994.246575,1994.578082,Y,15-49,National survey,MW,0.438,0.212,0.65,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,700,Y_1250
704,1997.49589,1997.830137,Y,15-49,DHS,MW,0.557838338,0.195208756,0.753047094,NA,0.083773401,N,,N,,N,,None,None,N,,N,0.012662217,0.01015524,0.005659823,0.059666209,0.075154908,0.073338175,1821,Y_1251
704,1998,1998,Y,15-49,National survey,MW,0.579,0.14,0.719,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5199,Y_1252
704,2000.248634,2000.248634,Y,15-49,National survey,MW,0.611,0.116,0.727,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1750,Y_1253
704,2000,2000,Y,15-49,MICS,MW,0.562212778,0.179319871,0.741532649,NA,NA,N,,N,,N,,None,None,N,,Y,0.021493169,0.012964403,NA,0.121884374,0.141961869,NA,1926,Y_1254
704,2001.246575,2001.246575,Y,15-49,National survey,MW,0.611,0.128,0.739,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1749,Y_1255
704,2002.747945,2002.99726,Y,15-49,DHS,MW,0.566804038,0.218428943,0.78523298,NA,0.066314804,N,,N,,N,,None,None,N,,N,0.011971132,0.010786146,0.004954627,0.052871126,0.070170232,0.08558715,1743,Y_1256
704,2002.246575,2002.246575,Y,15-49,National survey,MW,0.647,0.121,0.768,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1747,Y_1257
704,2003.246575,2003.246575,Y,15-49,National survey,MW,0.633,0.117,0.75,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1744,Y_1258
704,2004.248634,2004.248634,Y,15-49,National survey,MW,0.646,0.111,0.757,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1745,Y_1259
704,2005.246575,2005.246575,Y,15-49,National survey,MW,0.658,0.111,0.769,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1748,Y_1260
704,2006.246575,2006.246575,Y,15-49,National survey,MW,0.671,0.109,0.78,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,1746,Y_1261
704,2006.654795,2006.786301,Y,15-49,MICS,MW,0.608383657,0.148917418,0.757301075,NA,NA,N,,N,,N,,None,None,N,,Y,0.009670065,0.007471086,NA,0.04772793,0.06927545,NA,1929,Y_1262
704,2006,2006,Y,15-49,Other,MW,0.684,0.134,0.818,NA,NA,N,,N,,N,,None,None,N,,N,NA,NA,NA,NA,NA,NA,5546,Y_1263
704,2007.246575,2007.246575,Y,15-49,National survey,MW,0.68173847,0.107957612,0.790183281,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,4567,Y_1264
704,2008.248634,2008.286885,Y,15-49,National survey,MW,0.687315163,0.106870087,0.794278956,NA,NA,N,,N,,N,,None,None,N,,Y,NA,NA,NA,NA,NA,NA,4568,Y_1265
704,2010.909589,2011.068493,Y,15-49,MICS,MW,0.600761923,0.176987763,0.777749686,NA,0.043,N,,N,,N,,None,None,N,,Y,0.007476024,0.005879916,0.003670397,0.034161251,0.044333335,0.065998612,5043,Y_1266
